product_number,mfg_number,product_name,vendor,wholesale_price,freight_in,drop_ship_fee,total_wholesale_price,markup,retail_price,shipping_in_price,total_retail_price,rounded_retail_price,previous_price
8005268887,P/N 0005068,5 Foot King Fuf Chair - Pink Twill,Comfort Research DS,131.25,4.04,3.50,138.79,0.31,201.73,23.00,224.73,224.99,189.99
5681538046,P/N 0005030,5 Foot King Fuf Chair - Purple Twill,Comfort Research DS,131.25,4.04,3.50,138.79,0.31,201.73,23.00,224.73,224.99,189.99
4801167467,P/N 0005069,5 Foot King Fuf Chair - Red Twill,Comfort Research DS,131.25,4.04,3.50,138.79,0.31,201.73,23.00,224.73,224.99,189.99
3538056470,P/N 0005050,5 Foot King Fuf Chair - Royal Twill,Comfort Research DS,131.25,4.04,3.50,138.79,0.31,201.73,23.00,224.73,224.99,189.99
5160116667,P/N 0005070,5 Foot King Fuf Chair - Tan Twill,Comfort Research DS,131.25,4.04,3.50,138.79,0.31,201.73,23.00,224.73,224.99,189.99
662746401,P/N 0005021,5 Foot King Fuf Chair - Tie Dye Twill,Comfort Research DS,131.25,4.04,3.50,138.79,0.31,201.73,23.00,224.73,224.99,189.99
4775805314,P/N 0000010,6 Foot XL Fuf Chair - Black Twill,Comfort Research DS,178.50,5.46,3.50,187.46,0.29,264.77,25.00,289.77,289.99,259.49
4524607287,P/N 0000101,6 Foot XL Fuf Chair - Brown Twill,Comfort Research DS,178.50,5.46,3.50,187.46,0.29,264.77,25.00,289.77,289.99,259.49
6222373684,P/N 0000056,6 Foot XL Fuf Chair - Lime Twill,Comfort Research DS,178.50,5.46,3.50,187.46,0.29,264.77,25.00,289.77,289.99,259.49
5214886554,P/N 0000061,6 Foot XL Fuf Chair - Natural Twill,Comfort Research DS,178.50,5.46,3.50,187.46,0.29,264.77,25.00,289.77,289.99,259.49
5017787781,P/N 0000040,6 Foot XL Fuf Chair - Navy Twill,Comfort Research DS,178.50,5.46,3.50,187.46,0.29,264.77,25.00,289.77,289.99,259.49
1465682288,P/N 0000060,6 Foot XL Fuf Chair - Orange Twill,Comfort Research DS,178.50,5.46,3.50,187.46,0.29,264.77,25.00,289.77,289.99,259.49
2720321340,P/N 0000064,6 Foot XL Fuf Chair - Pink Camo Twill,Comfort Research DS,178.50,5.46,3.50,187.46,0.29,264.77,25.00,289.77,289.99,259.49
2761022028,P/N 0000068,6 Foot XL Fuf Chair - Pink Twill,Comfort Research DS,178.50,5.46,3.50,187.46,0.29,264.77,25.00,289.77,289.99,259.49
7538467374,P/N 0000030,6 Foot XL Fuf Chair - Purple Twill,Comfort Research DS,178.50,5.46,3.50,187.46,0.29,264.77,25.00,289.77,289.99,259.49
283374764,P/N 0000069,6 Foot XL Fuf Chair - Red Twill,Comfort Research DS,178.50,5.46,3.50,187.46,0.29,264.77,25.00,289.77,289.99,259.49
7163644888,P/N 0000050,6 Foot XL Fuf Chair - Royal Twill,Comfort Research DS,178.50,5.46,3.50,187.46,0.29,264.77,25.00,289.77,289.99,259.49
5670724420,P/N 0000070,6 Foot XL Fuf Chair - Tan Twill,Comfort Research DS,178.50,5.46,3.50,187.46,0.29,264.77,25.00,289.77,289.99,259.49
3677203763,P/N 0000021,6 Foot XL Fuf Chair - Tie Dye Twill,Comfort Research DS,178.50,5.46,3.50,187.46,0.29,264.77,25.00,289.77,289.99,259.49
1453544451,P/N 0001010,7 foot XXL Fuf Chair - Black Twill,Comfort Research DS,204.75,6.25,3.50,214.50,0.29,302.54,27.00,329.54,329.99,295.99
7523466418,P/N 0001101,7 foot XXL Fuf Chair - Brown Twill,Comfort Research DS,204.75,6.25,3.50,214.50,0.29,302.54,27.00,329.54,329.99,295.99
2424283111,P/N 0001056,7 foot XXL Fuf Chair - Lime Twill,Comfort Research DS,204.75,6.25,3.50,214.50,0.29,302.54,27.00,329.54,329.99,295.99
5078715434,P/N 0001061,7 foot XXL Fuf Chair - Natural Twill,Comfort Research DS,204.75,6.25,3.50,214.50,0.29,302.54,27.00,329.54,329.99,295.99
7402008872,P/N 0001040,7 foot XXL Fuf Chair - Navy Twill,Comfort Research DS,204.75,6.25,3.50,214.50,0.29,302.54,27.00,329.54,329.99,295.99
6234343545,P/N 0001060,7 foot XXL Fuf Chair - Orange Twill,Comfort Research DS,204.75,6.25,3.50,214.50,0.29,302.54,27.00,329.54,329.99,295.99
1510751006,P/N 0001010,7 foot XXL Fuf Chair - Pink Camo Twill,Comfort Research DS,204.75,6.25,3.50,214.50,0.29,302.54,27.00,329.54,329.99,295.99
3216727107,P/N 0001068,7 foot XXL Fuf Chair - Pink Twill,Comfort Research DS,204.75,6.25,3.50,214.50,0.29,302.54,27.00,329.54,329.99,295.99
7526800253,P/N 0001030,7 foot XXL Fuf Chair - Purple Twill,Comfort Research DS,204.75,6.25,3.50,214.50,0.29,302.54,27.00,329.54,329.99,295.99
12354881,P/N 0001069,7 foot XXL Fuf Chair - Red Twill,Comfort Research DS,204.75,6.25,3.50,214.50,0.29,302.54,27.00,329.54,329.99,295.99
2684375403,P/N 0001050,7 foot XXL Fuf Chair - Royal Twill,Comfort Research DS,204.75,6.25,3.50,214.50,0.29,302.54,27.00,329.54,329.99,295.99
7685277273,P/N 0001070,7 foot XXL Fuf Chair - Tan Twill,Comfort Research DS,204.75,6.25,3.50,214.50,0.29,302.54,27.00,329.54,329.99,295.99
3767636611,P/N 0001021,7 foot XXL Fuf Chair - Tie Dye Twill,Comfort Research DS,204.75,6.25,3.50,214.50,0.29,302.54,27.00,329.54,329.99,295.99
8718561440,P/N 0790010,Bean Puck - Black Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,27.00,97.54,97.99,89.49
7885301206,P/N 0790101,Bean Puck - Brown Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,27.00,97.54,97.99,89.49
7313766675,P/N 0790056,Bean Puck - Lime Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,27.00,97.54,97.99,89.49
5670711188,P/N 0790061,Bean Puck - Natural Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,27.00,97.54,97.99,89.49
5135204213,P/N 0790040,Bean Puck - Navy Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,27.00,97.54,97.99,89.49
2231805331,P/N 0790060,Bean Puck - Orange Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,27.00,97.54,97.99,89.49
5642408428,P/N 0790064,Bean Puck - Pink Camo Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,27.00,97.54,97.99,89.49
1883726816,P/N 0790068,Bean Puck - Pink Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,27.00,97.54,97.99,89.49
7424548470,P/N 0790030,Bean Puck - Purple Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,27.00,97.54,97.99,89.49
1700056360,P/N 0790069,Bean Puck - Red Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,27.00,97.54,97.99,89.49
1603725168,P/N 0790050,Bean Puck - Royal Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,27.00,97.54,97.99,89.49
2112471770,P/N 0790070,Bean Puck - Tan Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,27.00,97.54,97.99,89.49
5830854124,P/N 0790021,Bean Puck - Tie Dye Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,27.00,97.54,97.99,89.49
6716521106,P/N 0760010,Club Ottoman - Black Twill,Comfort Research DS,22.05,0.77,3.50,26.32,0.28,36.55,13.00,49.55,49.99,52.49
3504467054,P/N 0760101,Club Ottoman - Brown Twill,Comfort Research DS,22.05,0.77,3.50,26.32,0.28,36.55,13.00,49.55,49.99,52.49
5478640254,P/N 0760056,Club Ottoman - Lime Twill,Comfort Research DS,22.05,0.77,3.50,26.32,0.28,36.55,13.00,49.55,49.99,52.49
2374307423,P/N 0760061,Club Ottoman - Natural Twill,Comfort Research DS,22.05,0.77,3.50,26.32,0.28,36.55,13.00,49.55,49.99,52.49
3610445046,P/N 0760040,Club Ottoman - Navy Twill,Comfort Research DS,22.05,0.77,3.50,26.32,0.28,36.55,13.00,49.55,49.99,52.49
5761246656,P/N 0760060,Club Ottoman - Orange Twill,Comfort Research DS,22.05,0.77,3.50,26.32,0.28,36.55,13.00,49.55,49.99,52.49
1618483401,P/N 0760064,Club Ottoman - Pink Camo Twill,Comfort Research DS,22.05,0.77,3.50,26.32,0.28,36.55,13.00,49.55,49.99,52.49
8562352800,P/N 0760068,Club Ottoman - Pink Twill,Comfort Research DS,22.05,0.77,3.50,26.32,0.28,36.55,13.00,49.55,49.99,52.49
1710128258,P/N 0760030,Club Ottoman - Purple Twill,Comfort Research DS,22.05,0.77,3.50,26.32,0.28,36.55,13.00,49.55,49.99,52.49
4108526468,P/N 0760069,Club Ottoman - Red Twill,Comfort Research DS,22.05,0.77,3.50,26.32,0.28,36.55,13.00,49.55,49.99,52.49
415763851,P/N 0760050,Club Ottoman - Royal Twill,Comfort Research DS,22.05,0.77,3.50,26.32,0.28,36.55,13.00,49.55,49.99,52.49
7373003346,P/N 0760070,Club Ottoman - Tan Twill,Comfort Research DS,22.05,0.77,3.50,26.32,0.28,36.55,13.00,49.55,49.99,52.49
7072830455,P/N 0760021,Club Ottoman - Tie Dye Twill,Comfort Research DS,22.05,0.77,3.50,26.32,0.28,36.55,13.00,49.55,49.99,52.49
4133832745,P/N 0150010,Floor Pillow - Large - Black Twill (010),Comfort Research DS,37.80,1.24,3.50,42.54,0.30,60.77,14.00,74.77,74.99,69.98
6677170328,P/N 0150101,Floor Pillow - Large - Brown Twill,Comfort Research DS,37.80,1.24,3.50,42.54,0.30,60.77,14.00,74.77,74.99,69.98
1783568328,P/N 0150056,Floor Pillow - Large - Lime Twill,Comfort Research DS,37.80,1.24,3.50,42.54,0.30,60.77,14.00,74.77,74.99,69.98
6825000005,P/N 0150061,Floor Pillow - Large - Natural Twill,Comfort Research DS,37.80,1.24,3.50,42.54,0.30,60.77,14.00,74.77,74.99,69.98
5682848675,P/N 0150040,Floor Pillow - Large - Navy Twill,Comfort Research DS,37.80,1.24,3.50,42.54,0.30,60.77,14.00,74.77,74.99,69.98
3683434271,P/N 0150060,Floor Pillow - Large - Orange Twill,Comfort Research DS,37.80,1.24,3.50,42.54,0.30,60.77,14.00,74.77,74.99,69.98
1276077653,P/N 0150064,Floor Pillow - Large - Pink Camo Twill,Comfort Research DS,37.80,1.24,3.50,42.54,0.30,60.77,14.00,74.77,74.99,69.98
528238003,P/N 0150068,Floor Pillow - Large - Pink Twill,Comfort Research DS,37.80,1.24,3.50,42.54,0.30,60.77,14.00,74.77,74.99,69.98
1410630852,P/N 0150030,Floor Pillow - Large - Purple Twill,Comfort Research DS,37.80,1.24,3.50,42.54,0.30,60.77,14.00,74.77,74.99,69.98
7773184110,P/N 0150069,Floor Pillow - Large - Red Twill,Comfort Research DS,37.80,1.24,3.50,42.54,0.30,60.77,14.00,74.77,74.99,69.98
3027011508,P/N 0150050,Floor Pillow - Large - Royal Twill,Comfort Research DS,37.80,1.24,3.50,42.54,0.30,60.77,14.00,74.77,74.99,69.98
8465144256,P/N 0150070,Floor Pillow - Large - Tan Twill,Comfort Research DS,37.80,1.24,3.50,42.54,0.30,60.77,14.00,74.77,74.99,69.98
571281765,P/N 0150021,Floor Pillow - Large - Tie Dye Twill,Comfort Research DS,37.80,1.24,3.50,42.54,0.30,60.77,14.00,74.77,74.99,69.98
4386157025,P/N 0140010,Floor Pillow - Medium - Black Twill,Comfort Research DS,32.55,1.08,3.50,37.13,0.31,53.81,7.00,60.81,60.99,55.49
3271461764,P/N 0140101,Floor Pillow - Medium - Brown Twill,Comfort Research DS,32.55,1.08,3.50,37.13,0.31,53.81,7.00,60.81,60.99,55.49
4571674277,P/N 0140056,Floor Pillow - Medium - Lime Twill,Comfort Research DS,32.55,1.08,3.50,37.13,0.31,53.81,7.00,60.81,60.99,55.49
7823768587,P/N 0140061,Floor Pillow - Medium - Natural Twill,Comfort Research DS,32.55,1.08,3.50,37.13,0.31,53.81,7.00,60.81,60.99,55.49
3620588018,P/N 0140040,Floor Pillow - Medium - Navy Twill,Comfort Research DS,32.55,1.08,3.50,37.13,0.31,53.81,7.00,60.81,60.99,55.49
82734748,P/N 0140060,Floor Pillow - Medium - Orange Twill,Comfort Research DS,32.55,1.08,3.50,37.13,0.31,53.81,7.00,60.81,60.99,55.49
6724411336,P/N 0140064,Floor Pillow - Medium - Pink Camo Twill,Comfort Research DS,32.55,1.08,3.50,37.13,0.31,53.81,7.00,60.81,60.99,55.49
42403310,P/N 0140068,Floor Pillow - Medium - Pink Twill,Comfort Research DS,32.55,1.08,3.50,37.13,0.31,53.81,7.00,60.81,60.99,55.49
4871685635,P/N 0140030,Floor Pillow - Medium - Purple Twill,Comfort Research DS,32.55,1.08,3.50,37.13,0.31,53.81,7.00,60.81,60.99,55.49
8845851176,P/N 0140069,Floor Pillow - Medium - Red Twill,Comfort Research DS,32.55,1.08,3.50,37.13,0.31,53.81,7.00,60.81,60.99,55.49
4005431426,P/N 0140050,Floor Pillow - Medium - Royal Twill,Comfort Research DS,32.55,1.08,3.50,37.13,0.31,53.81,7.00,60.81,60.99,55.49
1441656408,P/N 0140070,Floor Pillow - Medium - Tan Twill,Comfort Research DS,32.55,1.08,3.50,37.13,0.31,53.81,7.00,60.81,60.99,55.49
8560577186,P/N 0140021,Floor Pillow - Medium - Tie Dye Twill,Comfort Research DS,32.55,1.08,3.50,37.13,0.31,53.81,7.00,60.81,60.99,55.49
6783857318,P/N 7190010,Gamer Rocker - Black Twill,Comfort Research DS,36.75,1.21,3.50,41.46,0.31,59.65,14.00,73.65,73.99,72.98
1418248604,P/N 7190101,Gamer Rocker - Brown Twill,Comfort Research DS,36.75,1.21,3.50,41.46,0.31,59.65,14.00,73.65,73.99,72.98
115317030,P/N 7190056,Gamer Rocker - Lime Twill,Comfort Research DS,36.75,1.21,3.50,41.46,0.31,59.65,14.00,73.65,73.99,72.98
777003601,P/N 7190061,Gamer Rocker - Natural Twill,Comfort Research DS,36.75,1.21,3.50,41.46,0.31,59.65,14.00,73.65,73.99,72.98
565830404,P/N 7190040,Gamer Rocker - Navy Twill,Comfort Research DS,36.75,1.21,3.50,41.46,0.31,59.65,14.00,73.65,73.99,72.98
6242447280,P/N 7190060,Gamer Rocker - Orange Twill,Comfort Research DS,36.75,1.21,3.50,41.46,0.31,59.65,14.00,73.65,73.99,72.98
8072504363,P/N 7190064,Gamer Rocker - Pink Camo Twill,Comfort Research DS,36.75,1.21,3.50,41.46,0.31,59.65,14.00,73.65,73.99,72.98
8415520601,P/N 7190068,Gamer Rocker - Pink Twill,Comfort Research DS,36.75,1.21,3.50,41.46,0.31,59.65,14.00,73.65,73.99,72.98
7566504361,P/N 7190030,Gamer Rocker - Purple Twill,Comfort Research DS,36.75,1.21,3.50,41.46,0.31,59.65,14.00,73.65,73.99,72.98
1524865381,P/N 7190069,Gamer Rocker - Red Twill,Comfort Research DS,36.75,1.21,3.50,41.46,0.31,59.65,14.00,73.65,73.99,72.98
8881847564,P/N 7190050,Gamer Rocker - Royal Twill,Comfort Research DS,36.75,1.21,3.50,41.46,0.31,59.65,14.00,73.65,73.99,72.98
8487321226,P/N 7190070,Gamer Rocker - Tan Twill,Comfort Research DS,36.75,1.21,3.50,41.46,0.31,59.65,14.00,73.65,73.99,72.98
3102000843,P/N 7190021,Gamer Rocker - Tie Dye Twill,Comfort Research DS,36.75,1.21,3.50,41.46,0.31,59.65,14.00,73.65,73.99,72.98
4038681031,P/N 0640010,The Big Joe - Black Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,21.00,91.54,91.99,89.49
1660501502,P/N 0640101,The Big Joe - Brown Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,21.00,91.54,91.99,89.49
5752875537,P/N 0640056,The Big Joe - Lime Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,21.00,91.54,91.99,89.49
5358688454,P/N 0640061,The Big Joe - Natural Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,21.00,91.54,91.99,89.49
5222300635,P/N 0640040,The Big Joe - Navy Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,21.00,91.54,91.99,89.49
6071370216,P/N 0640060,The Big Joe - Orange Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,21.00,91.54,91.99,89.49
2767281536,P/N 0640064,The Big Joe - Pink Camo Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,21.00,91.54,91.99,89.49
1112461643,P/N 0640068,The Big Joe - Pink Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,21.00,91.54,91.99,89.49
2400421310,P/N 0640030,The Big Joe - Purple Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,21.00,91.54,91.99,89.49
2252587472,P/N 0640069,The Big Joe - Red Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,21.00,91.54,91.99,89.49
4364176513,P/N 0640050,The Big Joe - Royal Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,21.00,91.54,91.99,89.49
6243633110,P/N 0640070,The Big Joe - Tan Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,21.00,91.54,91.99,89.49
1472583530,P/N 0640021,The Big Joe - Tie Dye Twill,Comfort Research DS,44.10,1.43,3.50,49.03,0.31,70.54,21.00,91.54,91.99,89.49
6076615563,P/N 0300010,Throw Pillow - Black Twill,Comfort Research DS,6.30,0.29,3.50,10.09,0.31,14.63,5.00,19.63,19.99,21.49
1282226162,P/N 0300101,Throw Pillow - Brown Twill,Comfort Research DS,6.30,0.29,3.50,10.09,0.31,14.63,5.00,19.63,19.99,21.49
1704467833,P/N 0300056,Throw Pillow - Lime Twill,Comfort Research DS,6.30,0.29,3.50,10.09,0.31,14.63,5.00,19.63,19.99,21.49
2120100885,P/N 0300061,Throw Pillow - Natural Twill,Comfort Research DS,6.30,0.29,3.50,10.09,0.31,14.63,5.00,19.63,19.99,21.49
4747871007,P/N 0300040,Throw Pillow - Navy Twill,Comfort Research DS,6.30,0.29,3.50,10.09,0.31,14.63,5.00,19.63,19.99,21.49
4583227718,P/N 0300060,Throw Pillow - Orange Twill,Comfort Research DS,6.30,0.29,3.50,10.09,0.31,14.63,5.00,19.63,19.99,21.49
6005301826,P/N 0300064,Throw Pillow - Pink Camo Twill,Comfort Research DS,6.30,0.29,3.50,10.09,0.31,14.63,5.00,19.63,19.99,21.49
2811834331,P/N 0300068,Throw Pillow - Pink Twill,Comfort Research DS,6.30,0.29,3.50,10.09,0.31,14.63,5.00,19.63,19.99,21.49
3062566647,P/N 0300030,Throw Pillow - Purple Twill,Comfort Research DS,6.30,0.29,3.50,10.09,0.31,14.63,5.00,19.63,19.99,21.49
3017642110,P/N 0300069,Throw Pillow - Red Twill,Comfort Research DS,6.30,0.29,3.50,10.09,0.31,14.63,5.00,19.63,19.99,21.49
6200077144,P/N 0300050,Throw Pillow - Royal Twill,Comfort Research DS,6.30,0.29,3.50,10.09,0.31,14.63,5.00,19.63,19.99,21.49
6364440115,P/N 0300070,Throw Pillow - Tan Twill,Comfort Research DS,6.30,0.29,3.50,10.09,0.31,14.63,5.00,19.63,19.99,21.49
6646427745,P/N 0300021,Throw Pillow - Tie Dye Twill,Comfort Research DS,6.30,0.29,3.50,10.09,0.31,14.63,5.00,19.63,19.99,21.49
4573417483,,Charge French Vanilla Energy Instant Cappuccino,"Consolidation Group, INC",10.98,0.00,0.00,10.98,0.00,10.98,0.00,10.98,10.99,6.49
1654802110,,Charge Super-Caffeinated Dark Roast Coffee - 2.5 oz bag,"Consolidation Group, INC",9.95,0.00,0.00,9.95,0.00,9.95,0.00,9.95,9.99,9.99
3462483182,83,Cereal On The Go - Blue,Cool Gear International,1.50,0.56,0.00,2.06,0.55,4.58,0.00,4.58,4.99,4.99
1384831424,83,Cereal On The Go - Green-Yellow,Cool Gear International,1.50,0.56,0.00,2.06,0.55,4.58,0.00,4.58,4.99,4.99
6374768203,83,Cereal On The Go - Orange,Cool Gear International,1.50,0.56,0.00,2.06,0.55,4.58,0.00,4.58,4.99,4.99
6321115538,83,Cereal On The Go - Red-Pink,Cool Gear International,1.50,0.56,0.00,2.06,0.55,4.58,0.00,4.58,4.99,4.99
2876068014,829,EZ-Freeze Basic Salad Kit,Cool Gear International,2.25,0.55,0.00,2.80,0.50,5.60,0.00,5.60,5.99,3.99
4228361358,,EZ-Freeze Deluxe Cereal Bowl,Cool Gear International,2.50,0.54,0.00,3.04,0.50,6.08,0.00,6.08,6.49,6.49
320271864,,EZ-Freeze Deluxe Salad Kit,Cool Gear International,3.00,0.64,0.00,3.64,0.50,7.28,0.00,7.28,7.49,5.99
2082235622,831-MJR,EZ-Freeze Lunch 2 Go,Cool Gear International,2.60,0.45,0.00,3.05,0.50,6.10,0.00,6.10,6.49,6.49
6637647057,,EZ-Freeze Protein Shaker,Cool Gear International,1.75,0.55,0.00,2.30,0.50,4.60,0.00,4.60,4.99,3.49
6018316203,,EZ-Freeze Sandwich Chiller,Cool Gear International,2.00,0.56,0.00,2.56,0.50,5.12,0.00,5.12,5.49,3.99
7427014604,,EZ-Heat Warm Soup Container,Cool Gear International,3.00,0.55,0.00,3.55,0.50,7.10,0.00,7.10,7.49,5.99
6172662535,,Flower Lights - Fire,Creative Nature,11.99,0.00,0.00,11.99,0.00,11.99,0.00,11.99,11.99,24.49
2741570475,,Flower Lights - Multi,Creative Nature,11.99,0.00,0.00,11.99,0.00,11.99,0.00,11.99,11.99,24.49
1118204548,,Flower Lights - Natural,Creative Nature,11.99,0.00,0.00,11.99,0.00,11.99,0.00,11.99,11.99,24.49
3505817821,,Flower Lights - Teal,Creative Nature,11.99,0.00,0.00,11.99,0.00,11.99,0.00,11.99,11.99,24.49
2466585233,,1/2 oz. Key Ring Pepper Spray - Black,Cutting Edge,2.75,0.25,0.00,3.00,0.60,7.50,0.00,7.50,7.99,8.99
5648435438,,1/2 oz. Key Ring Pepper Spray - Blue,Cutting Edge,2.75,0.25,0.00,3.00,0.60,7.50,0.00,7.50,7.99,8.99
5720323552,,1/2 oz. Key Ring Pepper Spray - Brown,Cutting Edge,2.75,0.25,0.00,3.00,0.60,7.50,0.00,7.50,7.99,8.99
7145022306,,1/2 oz. Key Ring Pepper Spray - Forest Green,Cutting Edge,2.75,0.25,0.00,3.00,0.60,7.50,0.00,7.50,7.99,8.99
2688280232,SW3HA,1/2 oz. Key Ring Pepper Spray - Hard Case - Black,Cutting Edge,2.75,0.25,0.00,3.00,0.60,7.50,0.00,7.50,7.99,8.99
7687054215,SW3HA,1/2 oz. Key Ring Pepper Spray - Hard Case - Blue,Cutting Edge,2.75,0.25,0.00,3.00,0.60,7.50,0.00,7.50,7.99,8.99
